Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-23 00:00:00-05:00,86.4149908162109,86.70151257860655,84.92328035546011,85.78632354736328,22530000,0.0,0.0
2020-11-24 00:00:00-05:00,85.78334829165836,87.71899554089296,85.44716597999957,87.59088134765625,27984000,0.0,0.0
2020-11-25 00:00:00-05:00,87.78504024540288,87.91265434022236,86.81919809848146,87.602294921875,19600000,0.0,0.0
2020-11-27 00:00:00-05:00,87.62265137734866,89.23503517364202,87.62265137734866,88.73895263671875,14790000,0.0,0.0
2020-11-30 00:00:00-05:00,88.17434731574909,88.40723809758074,86.79336923358123,87.11912536621094,32418000,0.0,0.0
2020-12-01 00:00:00-05:00,87.72793854870284,90.46207946719032,87.5476785104843,89.15310668945312,37350000,0.0,0.0
2020-12-02 00:00:00-05:00,89.15310078662704,91.00930169788307,88.64709217732732,90.62345886230469,29424000,0.0,0.0
2020-12-03 00:00:00-05:00,90.40347565496144,91.55999635366734,90.2276861454191,90.46803283691406,24728000,0.0,0.0
2020-12-04 00:00:00-05:00,90.3875802533979,90.84839878246002,90.05834622498021,90.56336975097656,20544000,0.0,0.0
2020-12-07 00:00:00-05:00,90.15568118177275,90.83797937404678,89.53446984443129,90.22917938232422,22288000,0.0,0.0
2020-12-08 00:00:00-05:00,89.80658830224857,90.17653426870129,88.95049344984618,89.94612121582031,19936000,0.0,0.0
2020-12-09 00:00:00-05:00,89.89796478940806,90.79230154815504,87.49652840724409,88.28409576416016,31728000,0.0,0.0
2020-12-10 00:00:00-05:00,87.5263267524468,88.14158252987346,86.08278404964399,87.777099609375,28688000,0.0,0.0
2020-12-11 00:00:00-05:00,87.39721213285257,88.25678497137464,87.03669966329481,88.13214111328125,18628000,0.0,0.0
2020-12-14 00:00:00-05:00,87.92954487062023,88.87700490171588,86.85743340263497,87.01286315917969,33050000,0.0,0.0
2020-12-15 00:00:00-05:00,87.39024942111818,87.59583221082491,86.48698689796659,87.45083618164062,21352000,0.0,0.0
2020-12-16 00:00:00-05:00,87.84958566273735,87.84958566273735,86.85395784860822,87.2576675415039,24676000,0.0,0.0
2020-12-17 00:00:00-05:00,87.59237404777944,87.73042186459409,85.96460093493897,86.42938995361328,34880000,0.0,0.0
2020-12-18 00:00:00-05:00,86.71045239928884,86.81919943152793,85.16262570212646,85.71977996826172,85256000,0.0,0.0
2020-12-21 00:00:00-05:00,84.87113629069282,86.25509235125325,84.11981793066384,86.13392639160156,33974000,0.0,0.0
2020-12-22 00:00:00-05:00,85.87421449147438,86.03709256654695,84.70478234258736,85.42183685302734,20370000,0.0,0.0
2020-12-23 00:00:00-05:00,85.60607168641371,86.60815530253585,85.47050159575537,85.81959533691406,22974000,0.0,0.0
2020-12-24 00:00:00-05:00,85.85783111525326,86.52374001663743,85.62692551399726,86.11406707763672,9312000,0.0,0.0
2020-12-28 00:00:00-05:00,86.64787370341108,88.73795785846364,86.49443674465653,88.09042358398438,27650000,0.0,0.0
2020-12-29 00:00:00-05:00,88.749390051316,88.81096184437173,87.15438813378992,87.28598022460938,19726000,0.0,0.0
2020-12-30 00:00:00-05:00,87.6455031107277,87.78255832007542,85.80817679890423,86.21784973144531,21026000,0.0,0.0
2020-12-31 00:00:00-05:00,86.26850867543338,87.27307766159485,86.20990711305191,87.03174591064453,21070000,0.0,0.0
2021-01-04 00:00:00-05:00,87.39721327969764,87.52085695769506,84.77231967368576,85.71531677246094,37324000,0.0,0.0
2021-01-05 00:00:00-05:00,85.66367771378998,86.74323001175622,85.25698257400377,86.40655517578125,20360000,0.0,0.0
2021-01-06 00:00:00-05:00,84.4306674741296,86.60119804549143,84.2240920775024,85.55391693115234,46588000,0.0,0.0
2021-01-07 00:00:00-05:00,85.74660411480689,88.28211810837463,85.74660411480689,88.10931396484375,41936000,0.0,0.0
2021-01-08 00:00:00-05:00,88.24933551484223,89.3517327598918,87.4577901976101,89.2757568359375,35484000,0.0,0.0
2021-01-11 00:00:00-05:00,88.24238133150995,88.60786440316203,87.00690685691502,87.21298217773438,34796000,0.0,0.0
2021-01-12 00:00:00-05:00,86.67021949760816,87.78949855387994,85.23114750770641,86.27643585205078,29528000,0.0,0.0
2021-01-13 00:00:00-05:00,85.77440403010542,87.21795421271686,85.77440403010542,86.76408386230469,23432000,0.0,0.0
2021-01-14 00:00:00-05:00,86.8445221294171,87.77213007031222,85.71233156118241,85.95317077636719,29212000,0.0,0.0
2021-01-15 00:00:00-05:00,85.85881921797849,86.78244915170757,84.9992539543371,85.78929901123047,31444000,0.0,0.0
2021-01-19 00:00:00-05:00,86.5530442519548,89.57420707646637,86.04802820751848,88.61234283447266,41660000,0.0,0.0
2021-01-20 00:00:00-05:00,90.69297541443379,94.33535679156603,90.3523301990079,93.35958862304688,64152000,0.0,0.0
2021-01-21 00:00:00-05:00,94.03394723441394,95.94227893241104,93.32681871001536,93.56219482421875,58634000,0.0,0.0
2021-01-22 00:00:00-05:00,93.9251814346911,94.56725260357804,93.18230407695297,93.97980499267578,32744000,0.0,0.0
2021-01-25 00:00:00-05:00,94.98189773441027,95.43279024667792,92.32124775133792,94.06521606445312,50586000,0.0,0.0
2021-01-26 00:00:00-05:00,93.65356299193041,95.13136939895124,93.16394372149756,94.7440414428711,31462000,0.0,0.0
2021-01-27 00:00:00-05:00,93.1033509899852,93.37944659543606,89.24843864993461,90.32402038574219,82512000,0.0,0.0
2021-01-28 00:00:00-05:00,90.92289423121268,93.75287039579504,90.92289423121268,92.0252914428711,55278000,0.0,0.0
2021-01-29 00:00:00-05:00,91.0728532576244,91.74422520694112,89.46097713995385,90.74213409423828,44530000,0.0,0.0
2021-02-01 00:00:00-05:00,91.59774264388165,95.12094344819168,91.59774264388165,94.00514221191406,40252000,0.0,0.0
2021-02-02 00:00:00-05:00,95.00126570965045,96.80085020179051,94.66557593964733,95.29871368408203,66332000,0.0,0.0
2021-02-03 00:00:00-05:00,102.57305055467793,104.60950398983356,99.9878761837272,102.23885345458984,97882000,0.0,0.0
2021-02-04 00:00:00-05:00,102.32525035691263,102.7562756387138,101.05798980789827,101.9781494140625,48596000,0.0,0.0
2021-02-05 00:00:00-05:00,102.27261325937808,104.0791536293732,101.79789063853698,103.72608947753906,29866000,0.0,0.0
2021-02-08 00:00:00-05:00,104.2807546385323,105.02561717166468,102.46081051651761,103.51205444335938,28828000,0.0,0.0
2021-02-09 00:00:00-05:00,103.02940740880206,104.20678815094375,102.79105346439555,103.05870819091797,21892000,0.0,0.0
2021-02-10 00:00:00-05:00,103.44354198838178,104.22515373346634,101.90912676405608,103.6093978881836,25102000,0.0,0.0
2021-02-11 00:00:00-05:00,103.83384698116288,103.98281343588366,102.73442756709264,103.72211456298828,20480000,0.0,0.0
2021-02-12 00:00:00-05:00,103.2761920503462,104.2559306269806,102.96831036572891,104.03396606445312,18990000,0.0,0.0
2021-02-16 00:00:00-05:00,103.87109895663937,106.52231568131008,103.87109895663937,104.8121109008789,31004000,0.0,0.0
2021-02-17 00:00:00-05:00,103.98182767192168,105.3950844927026,103.7022617169391,105.20539093017578,20294000,0.0,0.0
2021-02-18 00:00:00-05:00,104.52904784605579,105.37273140047849,103.94954106605648,104.56926727294922,22546000,0.0,0.0
2021-02-19 00:00:00-05:00,104.66760224999184,105.203404154816,103.45794305157632,103.72509765625,37938000,0.0,0.0
2021-02-22 00:00:00-05:00,101.97665882533313,103.30400607637003,101.69857799261982,102.00942993164062,29466000,0.0,0.0
2021-02-23 00:00:00-05:00,100.0097261156716,102.91518589418928,98.82986020333311,102.30042266845703,34658000,0.0,0.0
2021-02-24 00:00:00-05:00,100.80672307051088,103.70076399456218,100.68208679095231,103.476806640625,22608000,0.0,0.0
2021-02-25 00:00:00-05:00,102.09235563455893,103.43658466161583,99.63728846063752,100.10704803466797,41548000,0.0,0.0
2021-02-26 00:00:00-05:00,100.80225428942666,102.12165310365899,99.3651674256296,100.40300750732422,40042000,0.0,0.0
2021-03-01 00:00:00-05:00,101.69858046026536,103.1004109765312,101.02423063600573,102.77416229248047,26060000,0.0,0.0
2021-03-02 00:00:00-05:00,102.5348117169729,104.01957402243141,102.12911676278051,102.51693725585938,25564000,0.0,0.0
2021-03-03 00:00:00-05:00,101.89471498400185,103.0884772115046,99.0170560718897,99.88159942626953,33892000,0.0,0.0
2021-03-04 00:00:00-05:00,100.05341822065624,103.01896452029507,99.58465124583257,100.99989318847656,49216000,0.0,0.0
2021-03-05 00:00:00-05:00,102.35156636872838,104.58863175555176,100.69449268365985,104.13526153564453,53100000,0.0,0.0
2021-03-08 00:00:00-05:00,103.48922828904087,104.96305669048873,99.57273635738918,99.68744659423828,36868000,0.0,0.0
2021-03-09 00:00:00-05:00,101.78548025372508,102.48912326397398,101.08282227095005,101.3191909790039,33920000,0.0,0.0
2021-03-10 00:00:00-05:00,102.36398540325158,102.36398540325158,100.2748937042112,101.11212158203125,27100000,0.0,0.0
2021-03-11 00:00:00-05:00,102.20607603435747,104.84040311495322,102.11818127805286,104.30757904052734,27702000,0.0,0.0
2021-03-12 00:00:00-05:00,103.10935541436235,103.16894200275561,100.92492047951261,101.79789733886719,33818000,0.0,0.0
2021-03-15 00:00:00-04:00,101.54861957159491,102.04568720603763,100.69500984878918,102.01837921142578,26168000,0.0,0.0
2021-03-16 00:00:00-04:00,102.5919079750365,104.9600729874848,102.25920360174919,103.48078155517578,31900000,0.0,0.0
2021-03-17 00:00:00-04:00,102.71507450146024,104.2311152601194,101.50591528960689,103.39786529541016,26382000,0.0,0.0
2021-03-18 00:00:00-04:00,101.70751288989462,102.72897123956768,100.26744816681611,100.37471008300781,31700000,0.0,0.0
2021-03-19 00:00:00-04:00,100.79134100852927,101.15433122246223,99.46051580491086,100.6537857055664,46072000,0.0,0.0
2021-03-22 00:00:00-04:00,100.68705266414705,101.71545922515175,100.01021756030983,100.83900451660156,33536000,0.0,0.0
2021-03-23 00:00:00-04:00,101.29882774538657,102.49855328173614,100.70542448407849,101.36735534667969,28510000,0.0,0.0
2021-03-24 00:00:00-04:00,101.88528247451289,102.67185719163797,100.75507714736035,100.93037414550781,25218000,0.0,0.0
2021-03-25 00:00:00-04:00,100.75756896645461,101.58138535114085,99.12085484807301,100.9269027709961,35616000,0.0,0.0
2021-03-26 00:00:00-04:00,100.89363153792782,101.27102588193519,99.50619757196918,100.54305267333984,27978000,0.0,0.0
2021-03-29 00:00:00-04:00,100.41541890802056,101.7586552860578,99.5856394185537,101.58882141113281,26492000,0.0,0.0
2021-03-30 00:00:00-04:00,101.94587523975986,102.42705359401143,101.1101400271924,101.62260437011719,27312000,0.0,0.0
2021-03-31 00:00:00-04:00,102.01639183829063,103.59848244262686,101.64892352902284,102.41960906982422,42570000,0.0,0.0
2021-04-01 00:00:00-04:00,103.89592556687435,106.05602264817969,103.85520604605419,105.75956726074219,39880000,0.0,0.0
2021-04-05 00:00:00-04:00,106.62212075705683,110.68609422366168,106.52578506644159,110.18802642822266,48510000,0.0,0.0
2021-04-06 00:00:00-04:00,109.78876861526743,110.63692268035109,109.33539838290059,109.70633697509766,35240000,0.0,0.0
2021-04-07 00:00:00-04:00,109.89702631246872,111.45627171191782,109.89702631246872,111.18464660644531,24134000,0.0,0.0
2021-04-08 00:00:00-04:00,112.42459741103764,112.81143286154771,111.38228678145336,111.75074768066406,28664000,0.0,0.0
2021-04-09 00:00:00-04:00,111.50295716552093,112.91968428318657,111.09675457023529,112.75581359863281,26146000,0.0,0.0
2021-04-12 00:00:00-04:00,111.93397162946002,112.07151933598709,110.62797687944587,111.46222686767578,25024000,0.0,0.0
2021-04-13 00:00:00-04:00,111.77856003931196,112.39828632124949,111.38427625045402,111.94937896728516,25682000,0.0,0.0
2021-04-14 00:00:00-04:00,112.5949278823604,112.5949278823604,111.03518983189373,111.32766723632812,21002000,0.0,0.0
2021-04-15 00:00:00-04:00,112.3228069510781,114.01364453887427,111.78749754528548,113.47982025146484,29174000,0.0,0.0
2021-04-16 00:00:00-04:00,113.67794535392196,113.9262328802501,112.76821949375322,113.35566711425781,26282000,0.0,0.0
2021-04-19 00:00:00-04:00,112.73148319799424,114.41536491519754,112.73148319799424,113.70377349853516,30290000,0.0,0.0
2021-04-20 00:00:00-04:00,114.08762678716785,114.16261011066196,112.08295945388272,113.16996002197266,22288000,0.0,0.0
2021-04-21 00:00:00-04:00,112.82433942501434,113.21911569548593,111.47216193615608,113.1371841430664,23204000,0.0,0.0
2021-04-22 00:00:00-04:00,112.99068363198703,113.66007037632106,111.24870053743062,111.85452270507812,24146000,0.0,0.0
2021-04-23 00:00:00-04:00,112.5735722203721,114.51617525978173,112.28804305693671,114.20879364013672,29066000,0.0,0.0
2021-04-26 00:00:00-04:00,114.43672834760984,115.43037868593879,114.0791936523698,114.70537567138672,32038000,0.0,0.0
2021-04-27 00:00:00-04:00,115.08772774296831,115.12844726225228,113.52500442771635,113.76435852050781,44386000,0.0,0.0
2021-04-28 00:00:00-04:00,118.80558735314312,120.73627149792708,116.85504353918805,117.14405059814453,81106000,0.0,0.0
2021-04-29 00:00:00-04:00,118.64320728077503,119.38459197971964,117.87947003584557,118.81849670410156,41234000,0.0,0.0
2021-04-30 00:00:00-04:00,117.58996717984161,118.27672829890145,116.52431905123296,116.86894226074219,44856000,0.0,0.0
2021-05-03 00:00:00-04:00,117.43553178904428,118.2618334205683,115.97510737902364,116.35150909423828,28242000,0.0,0.0
2021-05-04 00:00:00-04:00,114.88512675108498,115.45320725454022,112.06110599855704,114.55142974853516,44818000,0.0,0.0
2021-05-05 00:00:00-04:00,115.63396305915562,115.95027810340052,114.6234309796566,114.94570922851562,26636000,0.0,0.0
2021-05-06 00:00:00-04:00,114.52659251873213,116.06697082519531,113.86664687693421,116.06697082519531,25190000,0.0,0.0
2021-05-07 00:00:00-04:00,117.38488841676944,117.7503639113892,116.50445572255295,116.79097747802734,28898000,0.0,0.0
2021-05-10 00:00:00-04:00,115.60962221755646,115.75164801717878,113.44455468092164,113.8025894165039,30914000,0.0,0.0
2021-05-11 00:00:00-04:00,111.38527374593276,113.2330262278343,110.93090328870252,112.72552490234375,34186000,0.0,0.0
2021-05-12 00:00:00-04:00,110.5470545058614,111.62909207975932,108.92970751604966,109.2589340209961,46376000,0.0,0.0
2021-05-13 00:00:00-04:00,110.54356450336654,111.20500283196507,109.58020769650676,110.68856811523438,33204000,0.0,0.0
2021-05-14 00:00:00-04:00,112.15347012836743,113.453501809493,111.7293930700352,113.138671875,31996000,0.0,0.0
2021-05-17 00:00:00-04:00,112.4032439386327,113.70476832857226,112.00300454103483,113.66206359863281,21598000,0.0,0.0
2021-05-18 00:00:00-04:00,114.32895445397962,114.59363131394053,112.3347058838358,112.3486099243164,22204000,0.0,0.0
2021-05-19 00:00:00-04:00,110.65828287821735,112.97033180771274,110.50980892808556,112.79702758789062,23684000,0.0,0.0
2021-05-20 00:00:00-04:00,113.76535047048326,114.80815356114391,113.39391177615245,114.55738830566406,32352000,0.0,0.0
2021-05-21 00:00:00-04:00,115.07679690474603,115.15029510370941,113.68092214088712,113.92076873779297,40632000,0.0,0.0
2021-05-24 00:00:00-04:00,114.95167322808392,117.46731985082977,114.80617708661025,117.24337005615234,31832000,0.0,0.0
2021-05-25 00:00:00-04:00,117.78760640059416,118.38349497580484,116.94343028761784,117.33423614501953,22440000,0.0,0.0
2021-05-26 00:00:00-04:00,117.51548046613217,118.63128926079746,117.51250265235855,118.20026397705078,21572000,0.0,0.0
2021-05-27 00:00:00-04:00,118.63426373987288,118.63426373987288,117.00599824507955,117.32479858398438,35224000,0.0,0.0
2021-05-28 00:00:00-04:00,117.90777016561503,117.98970171247785,116.8366589664959,117.03528594970703,21482000,0.0,0.0
2021-06-01 00:00:00-04:00,117.90876440152581,118.46840392834247,116.90766590408418,118.24345397949219,23354000,0.0,0.0
2021-06-02 00:00:00-04:00,118.63922746306862,118.86219221155922,116.81232738781806,117.71759033203125,21158000,0.0,0.0
2021-06-03 00:00:00-04:00,116.48310125637171,117.04373341126214,115.67815198832696,116.57496643066406,18696000,0.0,0.0
2021-06-04 00:00:00-04:00,117.65203751158097,119.12984382575019,117.31138472478672,118.85871124267578,24458000,0.0,0.0
2021-06-07 00:00:00-04:00,118.65362780359852,119.4019682763619,118.23452137477915,119.29222106933594,24120000,0.0,0.0
2021-06-08 00:00:00-04:00,119.77441274086057,120.1473365797577,118.91881026682869,119.10055541992188,24240000,0.0,0.0
2021-06-09 00:00:00-04:00,119.74560035067245,119.81759827762734,119.02407534579427,119.57229614257812,17942000,0.0,0.0
2021-06-10 00:00:00-04:00,119.52164750239044,120.96569017106941,119.36572523374554,120.9224853515625,25904000,0.0,0.0
2021-06-11 00:00:00-04:00,121.16432243775947,121.24973189876641,120.11952650453333,120.67768096923828,21958000,0.0,0.0
2021-06-14 00:00:00-04:00,120.77996403226656,121.60725826078448,120.0718505454425,121.60676574707031,22098000,0.0,0.0
2021-06-15 00:00:00-04:00,121.61122735260894,121.93449819679269,120.22677889432583,120.5877914428711,21562000,0.0,0.0
2021-06-16 00:00:00-04:00,120.73925165647537,121.051103781599,118.65165259558208,119.94522857666016,26472000,0.0,0.0
2021-06-17 00:00:00-04:00,119.87073614754974,121.68323204664387,119.67458688147845,120.9095687866211,25842000,0.0,0.0
2021-06-18 00:00:00-04:00,120.53564705802492,120.77003054629442,119.19291070614344,119.28825378417969,46116000,0.0,0.0
2021-06-21 00:00:00-04:00,119.67508659879269,121.16431165120736,119.07720527070083,120.97809600830078,27414000,0.0,0.0
2021-06-22 00:00:00-04:00,120.91603228443775,121.56158140548996,120.23473424319909,121.4925537109375,22390000,0.0,0.0
2021-06-23 00:00:00-04:00,121.2571798519572,122.25231524209634,120.99995886509124,121.29045104980469,19148000,0.0,0.0
2021-06-24 00:00:00-04:00,121.85951566334282,122.2125798006143,121.46226168040718,121.660888671875,21362000,0.0,0.0
2021-06-25 00:00:00-04:00,121.16431081080576,121.79297802960265,120.73229294694187,121.66932678222656,34594000,0.0,0.0
2021-06-28 00:00:00-04:00,121.8381657792052,121.94394257241956,120.57389063199965,121.69664764404297,28526000,0.0,0.0
2021-06-29 00:00:00-04:00,121.83022815163642,122.17832928237152,120.85743775374725,121.43495178222656,23108000,0.0,0.0
2021-06-30 00:00:00-04:00,121.15885387013645,121.41956032796028,120.5232383872112,121.25320434570312,24474000,0.0,0.0
2021-07-01 00:00:00-04:00,120.89121230812361,121.74730733615391,120.69904100863958,121.60578918457031,18110000,0.0,0.0
2021-07-02 00:00:00-04:00,122.30643597468982,124.54499411136423,122.21655601213538,124.39949798583984,25982000,0.0,0.0
2021-07-06 00:00:00-04:00,124.78782026461114,125.56198362512214,123.72912036717764,125.32561492919922,26404000,0.0,0.0
2021-07-07 00:00:00-04:00,126.29095680695026,126.41211517987149,125.28886567902163,125.607666015625,24060000,0.0,0.0
2021-07-08 00:00:00-04:00,123.17643727760102,124.73518256604955,123.17246685935096,124.18746185302734,23790000,0.0,0.0
2021-07-09 00:00:00-04:00,124.16859495392329,124.87323053723223,123.69833528182369,124.6587142944336,18632000,0.0,0.0
2021-07-12 00:00:00-04:00,125.31370552891468,126.19910128355673,124.75058804003152,126.10574340820312,17668000,0.0,0.0
2021-07-13 00:00:00-04:00,126.16830475866163,127.18032198506866,125.80679967583957,126.46923065185547,19240000,0.0,0.0
2021-07-14 00:00:00-04:00,127.08151618622527,128.44064959860472,127.03831136321742,127.35860443115234,23742000,0.0,0.0
2021-07-15 00:00:00-04:00,127.7677685685234,127.818414131509,125.66328024495255,126.13502502441406,24218000,0.0,0.0
2021-07-16 00:00:00-04:00,126.78852695996613,126.93600829936067,125.28936823394764,126.10027313232422,20424000,0.0,0.0
2021-07-19 00:00:00-04:00,125.22580675306436,125.34051699003123,122.65900702825122,123.72466278076172,27968000,0.0,0.0
2021-07-20 00:00:00-04:00,124.66765077615729,126.17277272553449,123.4987186967555,125.34498596191406,26312000,0.0,0.0
2021-07-21 00:00:00-04:00,125.26950735241101,126.7219910057635,125.16026022646466,126.6753158569336,20746000,0.0,0.0
2021-07-22 00:00:00-04:00,126.96828831799552,127.60291119714803,126.62565030718687,127.54182434082031,14302000,0.0,0.0
2021-07-23 00:00:00-04:00,129.5370668627534,132.48523890184507,128.91139257324573,132.10386657714844,41506000,0.0,0.0
2021-07-26 00:00:00-04:00,132.4152245404215,133.31749453004386,131.3952513476987,133.11688232421875,30572000,0.0,0.0
2021-07-27 00:00:00-04:00,133.33091486736993,133.47839621773178,129.21281791360002,130.9965057373047,54710000,0.0,0.0
2021-07-28 00:00:00-04:00,135.37826743934247,137.34967091426967,134.35085358121734,135.16175842285156,95130000,0.0,0.0
2021-07-29 00:00:00-04:00,135.2173886380075,135.7248899473717,134.61455182333674,134.84744262695312,31716000,0.0,0.0
2021-07-30 00:00:00-04:00,134.11003891674122,134.37769361909994,133.3353829845041,133.80364990234375,25576000,0.0,0.0
2021-08-02 00:00:00-04:00,134.19146975087898,134.40946389978131,132.877534075771,133.93077087402344,21634000,0.0,0.0
2021-08-03 00:00:00-04:00,134.20932342496414,134.8022341122371,132.4062687649836,134.70094299316406,20762000,0.0,0.0
2021-08-04 00:00:00-04:00,134.42238532887288,134.72033341925697,133.5657902518696,134.19992065429688,19676000,0.0,0.0
2021-08-05 00:00:00-04:00,134.75111884255372,135.4160427554173,133.9223318061905,135.31820678710938,17870000,0.0,0.0
2021-08-06 00:00:00-04:00,135.11013410578906,135.53768146813212,134.28383249025302,134.80870056152344,20488000,0.0,0.0
2021-08-09 00:00:00-04:00,135.01133206332474,136.24432894143314,134.41245046326122,135.9751739501953,17760000,0.0,0.0
2021-08-10 00:00:00-04:00,136.40122739389997,136.82878994271528,135.4304297601133,135.86990356445312,19414000,0.0,0.0
2021-08-11 00:00:00-04:00,136.24184977800087,136.73940995059095,135.3380793770955,135.3455352783203,15352000,0.0,0.0
2021-08-12 00:00:00-04:00,135.04408266615167,136.35951864766164,134.49786220697922,136.25424194335938,16506000,0.0,0.0
2021-08-13 00:00:00-04:00,136.30986557995257,136.9122174832124,136.09435671368865,136.78408813476562,15948000,0.0,0.0
2021-08-16 00:00:00-04:00,136.5829646713406,137.41473699232492,134.37221455743094,137.36209106445312,22384000,0.0,0.0
2021-08-17 00:00:00-04:00,136.80643247596538,137.31840428534073,135.14985876148344,135.7253875732422,21716000,0.0,0.0
2021-08-18 00:00:00-04:00,135.56500550987712,136.16537221527594,134.39458063861548,134.52120971679688,19258000,0.0,0.0
2021-08-19 00:00:00-04:00,133.51462818784134,135.41848912532745,133.3303977575607,134.75059509277344,21782000,0.0,0.0
2021-08-20 00:00:00-04:00,135.06841620237648,136.6117723361515,134.32355361302515,136.48812866210938,31194000,0.0,0.0
2021-08-23 00:00:00-04:00,137.0244315162413,139.9095315780669,136.66491163586002,139.08224487304688,28454000,0.0,0.0
2021-08-24 00:00:00-04:00,139.64832759063572,141.1067743975744,139.3772025716941,140.29388427734375,19268000,0.0,0.0
2021-08-25 00:00:00-04:00,140.65490418405014,141.2155364091785,140.40761680333262,141.1057891845703,15848000,0.0,0.0
2021-08-26 00:00:00-04:00,140.77903846994076,141.4419619740377,140.3887251136367,140.47166442871094,20610000,0.0,0.0
2021-08-27 00:00:00-04:00,140.6821843193361,143.5225940785764,140.527747182565,143.017578125,28780000,0.0,0.0
2021-08-30 00:00:00-04:00,143.41086610714518,144.97061910433263,143.1754900221093,143.60006713867188,24434000,0.0,0.0
2021-08-31 00:00:00-04:00,144.15275891770565,144.17708151735482,143.29269360899076,143.70632934570312,22448000,0.0,0.0
2021-09-01 00:00:00-04:00,144.00677094284313,145.25217904174795,143.8910681023776,144.22079467773438,21936000,0.0,0.0
2021-09-02 00:00:00-04:00,144.22128354396716,144.52270192219225,142.2041899383726,142.3054962158203,32342000,0.0,0.0
2021-09-03 00:00:00-04:00,142.10043075100694,143.16756408093735,141.4250807432199,142.75491333007812,19850000,0.0,0.0
2021-09-07 00:00:00-04:00,142.84924647049465,143.5747418670663,142.63522275228055,143.2921905517578,20124000,0.0,0.0
2021-09-08 00:00:00-04:00,143.1129515291971,143.4108844692113,142.020480234913,142.7067413330078,18344000,0.0,0.0
2021-09-09 00:00:00-04:00,142.85520247753615,143.3219842226303,142.1967495581043,142.55775451660156,15314000,0.0,0.0
2021-09-10 00:00:00-04:00,143.22465834616918,143.72720419740523,139.7739707968701,139.91102600097656,36840000,0.0,0.0
